109,124,\N,-24,-166,1.40000010,8.92385864,1,2007-01-11,2002-11-01 07:41:15.040,OCROSDSHB,RHUZYOASWNTSUSRXRHMEFEYH,EOVRGGQJWSYODQWVJNANAZPWABPBA,CXCLDYQSBCIIYXHSNQ,\N
110,129,-190,-145,-10,0.60000002,9.88725853,1,2013-05-27,2002-12-23 23:08:48.060,PPGWXUJLRXJHAWONWENNUBOVICQEVWBNWQ,GUSQFDFNPRUEBIMUJIUXUBNXWEDJSXVQT,PWVS,P,-134
111,59,121,-78,\N,1.50000000,-6.86285734,0,2009-11-07,2006-07-01 01:22:08.914,BHSPHCGKLABWRBAOGKNO,GUILLYNNQTVSQGSOVOB,GXSGFOBBQNRKGGN,\N,187
112,210,\N,-86,166,\N,2.55764842,0,2001-08-30,2003-07-21 05:06:30.247,CVFDGSJHJQXZLKQDFJUOUDNLYCJYRLSQIOFB,HMFXH,CZYQMBQPPKWC,WIHSXEAVDHNRLLJOXNPYQMLPGDPMN,-21
113,66,\N,82,-176,1.00000000,8.00539017,\N,2004-06-02,\N,RMYWVZXBEOTSURQGCIJDKCPOFD,YPJWRSRDUPAMSBWRYOWLMXXMEYUIOJLQDNGLDF,MLK,\N,137
114,250,-57,-36,79,-0.59999996,-5.41441393,1,2004-04-19,2006-04-14 06:04:07.314,\N,YOEUGVZYWIYPFEHVBSPCHKREGGTTFGXUEJFAG,BWOJDIKCVXUHJCDCTLWRDHSFDHWJYKLFKSWRYT,FWOPUDQUHFYDUMQQYRMMMQSULOYWCIWXXSDIDBGF,-6
115,73,111,13,-173,-1.50000000,0.96456885,\N,\N,\N,\N,WPIXETUUIDWRWYN,DTVLYMSWXTKIAJNIUBPMFDURRVA,\N,31
116,91,79,99,\N,-1.50000000,2.91476369,1,2012-04-14,2004-04-11 02:57:24.101,MRNVMMAGCFULDXBBDKLGNOWKXMDQWIUEOMSQJ,RET,LJAXBMHJTG,MPGKVKUMCINZYGUWRSXTQAXPGBDJXPPJUM,96
117,237,90,128,10,-1.50000000,-2.98751712,0,2010-12-30,2003-09-12 21:04:23.976,KTQHVYCWPDYXCEYTWTGVNLTIEMHWJRPXTLV,BIOWRNOXENSOGBPJKRQUSEOYAXQ,DLGXPDXEFWYUSKO,RYUEFWBQKYPONEMNOZRBJCOVD,149
118,200,-190,-20,97,-1.39999998,-2.09242940,1,2003-10-17,2005-01-14 13:27:47.875,FSDYNVBSXXWLOPOHYTJD,FGXRBNNKOYUDYVMEMJGTS,FYLCGQOARPJZNPROBWFBNIJP,QIXGOFLR,-19
119,231,192,-158,-195,-0.50000000,5.79585314,0,2009-06-28,2004-07-06 08:33:50.169,LENWGHSNYW,YNHBDCQXXKBJGWPKTWWPQXMCPDDNGAMWMXWR,SPEWWHQNHYTKSBMDWFIEUUUEOYKSDTWIJS,ZDWGUPQTDYJXEJKJPWHRVBTECVK,-119
120,97,66,-131,\N,0.60000002,1.88295841,1,2011-05-26,\N,FCQYWGSWBAYNVWIBLCLSLUNQQH,GFYQMTHXOCTMLRFLGNQGNREVDJHWBPMEU,FQIHJFAEJFZUMNPUDCTQKDPQMAVSVLVHWPST,\N,-60
121,153,-189,-112,-57,0.20000002,5.65875435,1,2013-01-01,2006-09-20 15:25:46.148,Y,WPSCOEVXLNCDBKMCNBGYYCJY,PNCKAHNOOXUZIMRHNFFEQNEHMISULBB,LQFWCVDECSOHEMWPDPMF,144
122,188,16,50,-109,-1.00000000,-1.66881144,0,2010-06-11,2000-10-15 07:18:35.515,FJYQUHBPDIBBRJOUQXTZ,GHRUTIHFV,ODQDUAERNMMB,\N,138
123,45,139,\N,118,0.50000000,-4.16376591,1,\N,2004-11-15 05:41:26.779,YNCQNCPRYXYYTPHHILLJG,JIKZYXTN,SPPWFYNORYJRHUORWQBTBICDZHMMOAN,\N,-167
124,78,-69,\N,\N,1.10000002,-9.46901703,0,2012-08-17,2006-04-23 08:19:06.409,JEFD,KE,NHNBWJVENRMXPFYEGVP,GMKDJPRXNUOGDECOCYDXLOIODPHVLDCPTKGL,198
125,139,146,60,166,\N,-3.92327499,1,2002-10-31,\N,VSIEKNEOWWREZVLYAJCFXSHCUSEFKYA,HQSKELEXNYSCPKFBBRSCPVUBDHSCWC,Y,UTUQXHFFQUJFOBBTCKURYFIJDM,164
126,47,-192,-196,-57,0.40000004,2.70050287,0,2001-11-06,2006-01-15 13:04:41.812,OFJJRFMKOQPRSETCVVYPYSCXNNLYRFEPO,SLCHUWJFSBEDJKNWWOHETREMLWPNLAWXSBTEK,FMLOSRELZMPIZRSUWQMVGEGT,RMXIUANEQWLJKYITQN,27
127,127,-194,-146,20,0.30000001,-6.91762114,1,2010-11-18,2004-10-16 13:27:11.518,RTRPTNEOPSQRMJHEPBSKPYISTKBDSWHWMH,LHOQXGMYT,ITTCVWENVFAYVZCNXUDRHZUIVWGWXXAYXIIC,FJT,22
128,172,\N,45,-56,-0.69999999,-5.18830395,1,2004-07-23,2006-06-21 10:50:48.244,OJCCMUYCRPBHMXCEEUBDUZYWUNEDRYYRACB,CDKORUZXQBS,MNJMQAARBCBMBVUEEPLYLOHDT,XAUNHDYLWFUSTDOKVFKQRONMCJCDMCBOIU,-162
129,132,-167,-44,35,0.90000004,\N,0,2007-02-26,2004-12-19 07:02:39.665,WNIFAIFOOTGXHHPGYUYAJEDTEIEOUI,JQCAUJQXPIAAABQGITNQWBOXFDPFXNGDJH,BDUUNRI,UOQLMHSYZJGSPDPRVCIBWZNOPGBICRNVP,-178
130,70,-4,183,6,-0.29999998,-6.22542334,1,2010-02-23,2003-08-26 23:04:26.117,RLHFWUMSZPHQBZY,EL,HMI,UDQVPKNCFRRWNF,\N
131,213,-13,-17,\N,1.00000000,-5.21563244,1,2002-02-28,2003-09-23 02:06:57.659,\N,EVVPVITPHHYPMHRWNUVMTDAFZSWIHEDVGDQF,IPUMBTJQRSSYRQNCCJV,YCRKWBHHCGVLOUOUPBJNAFCVDBEYNICTYXTKPW,-35
132,190,-76,184,32,-1.50000000,-5.26196480,0,2007-02-03,\N,FGIJJMNYUKILEPYUBBJOFKXEFQEBRQWNWBDW,NMZEUETMVYDZXCUDNYWIVOLTWVMB,NWMMITQQEE,\N,\N
133,212,-42,188,148,1.40000010,7.76275158,1,2002-10-30,2003-12-15 23:26:06.879,UYEMSSNK,UWBCOTGW,CBRAJWGTPGFLLUHYISYVHYUBRZOTTYJXRCRWHK,HYYEHLJWOVGZTKFKHNCWOMKUCSQADHNTRLQQE,-15
134,176,3,-94,176,-0.29999998,-7.19022274,0,2002-03-11,2001-11-26 15:52:31.814,CTKNUJIDBUVUWPLNFZYFFVLCWUMQ,IWQVZEOVNNJARMLQCDPOKYYKP,JTNJDHAGFVCTIYKJUPOFABTOT,F,\N
135,121,-168,-125,74,0.00000002,-4.66582823,1,2006-07-14,2001-07-17 15:19:53.115,\N,BWIWBDLHIJFDPDKRXWSCCECVZODXGZTL,JI,CBNOMXFZVCYLMOHWHBSK,\N
136,42,-192,-6,-12,-0.09999998,\N,1,2004-04-28,2004-10-27 14:03:40.234,ZNWJUEP,NMC,NFGQBIVCHCRXBTYHXGKZLINCFDDQVWENCRYTTHPC,KFBEVWUDHGGAGYITZAY,76
137,125,-29,121,200,0.50000000,-0.52571058,0,2001-10-07,2005-03-08 01:56:08.204,X,IWJZYFJTYJRVUWM,DLDFFZUXSQTCQMORESJWIC,ORCGFHNXBKOLPJPTQTICAOCVTCZLXUWB,187
138,254,184,191,-74,1.20000005,\N,1,2010-06-18,2004-12-24 16:24:25.528,JFMBGDNQKKRXNOJCVJJU,GJEPIQCUJXYHCBRHJ,JUXHJTEKOEICUOEMPGKBYI,TSK,\N
139,169,119,-62,-69,-1.29999995,-4.15152454,\N,2009-07-01,\N,CGRFCDCTJGNWWSEPDDRHLTPQ,LKRUUILBRVKBYYJZJRTWAFANHIGRTBD,INLIRALXDTSWKMPVNIMICQIKIRTOKHUUMCXVOKE,JW,-115
140,17,-187,-29,154,-1.20000005,0.71606755,\N,\N,2005-01-27 21:04:24.804,PJOORFQHIWAVROLWZRODCGMOQMGHWGP,DK,VEFIEGFNCYNMMDBYZOMWRY,J,-131
141,183,22,-108,-131,0.20000002,4.93752575,1,2011-12-24,2006-10-20 01:56:24.035,UVJHOPWVHATSLY,LRETRUKYQEIETVGXKGZDAJCOXYKLI,BPXEJPHNXDMTIC,\N,-13
142,191,42,-128,151,-0.69999999,-1.09730661,1,\N,2000-11-07 06:36:10.809,JIORPTWUYUMGFRIUILS,TXJTF,REOUOKXTIBMBTD,JQPRKYUXGKXCEWPP,\N
143,202,181,\N,42,\N,-5.67687988,0,2012-09-26,2006-11-27 13:21:01.205,FN,QJJUKIGBNMSWBHRMRFURYRLUTW,HCFLROIGUTX,M,145
144,\N,-160,-16,22,-0.39999998,1.53530717,\N,2009-12-28,2002-03-22 05:37:56.770,UWYLDMHCYCGQCLCBNRHOKFDRIGWEXYGJBYXY,BRFEOMHDRVN,NBOHYMDB,XIL,7
145,22,\N,5,-113,0.40000004,-5.76174927,0,2006-11-26,\N,NCCHLVHDYZZ,ZYRONPUMYIONXPYTFSHHXUONYGMWSFDNIONE,WHKNWTEHXCBQHLRNLVUFQMOWAECJIOIP,RGUMDXQCEEYYLKGQYSRMLMSNVRUOJ,191
146,192,132,\N,49,-1.10000002,\N,1,2001-06-05,2006-01-08 11:58:24.054,YMOYGGNUNTXRGYSCBUGHGMMCAYPPLXBM,WOROPT,SDELSKU,VCLPYUFDSBDVWSPXZVN,-168
147,19,-79,48,-41,-0.59999996,2.61334062,1,2003-11-16,2002-02-10 21:13:33.830,\N,YSRFWTA,HBYGSTMKDTEEQEBWQTMGDSJUKQDNAFETA,RIHZKAKTUCDPYXE,40
148,253,-35,\N,83,0.70000005,6.05938435,1,2010-10-30,2002-06-11 22:53:41.376,NTQFIKEIRTYFFI,MFJSLGQCDXFYQHCHQZXQKO,BIONRGFVMWPVNSUTPXJJWNHJYULO,SMQEKNCLGRMUFHUHOQDFXYJDXNP,-102
149,129,-130,-45,-7,0.20000002,6.15670776,1,2013-11-21,2006-05-21 11:06:00.915,QNCATJSGQIBATFMIW,QLTL,PJNYSVDHMBPEHFEFDNHJQKPCNUDFCPMU,BGOEFXRXWBCHOKQOPMWAR,153
150,\N,29,\N,-121,\N,-8.69710350,0,2007-11-02,2004-01-12 17:58:22.779,\N,GHGLWQXXCMGXKXXFGAYWVHBNQAHHXESQFDQMEWM,JUGZUNNVDFESNNNOOBQJNOEUTMQGERY,\N,28
151,76,-62,9,-128,-0.19999999,-7.94599819,1,2005-05-11,2005-02-21 09:24:56.287,NLOPUHVQMIWAY,WFEYB,XELRSVHKEE,RAUXUAMJAXHEZNNF,34
152,109,163,161,-175,\N,6.90080738,1,2011-02-22,\N,NDMZXDINAVGVXQMNBRYWNNTR,DKJPBBYRLPKQNFEDJINVV,WEXURCMEWMNBBMIWFUNPOIEIORXUJHJQKC,RPFVHCBMOFWLMJQXYYFTURJPKSS,\N
153,20,73,\N,-140,0.70000005,-9.66946507,1,2014-07-01,2001-02-23 17:47:13.340,HEFPRSORESNEDLJIUYQUFVXUTEXQIPBH,W,DUTBNVUCFCNTNUPPNSXWTCH,TFSVUMSHRSCY,56
154,132,-132,4,98,1.20000005,3.17148209,1,2006-08-31,2006-10-19 08:46:07.123,HKJSNYXROXBGUBKDEKNBN,MEQJQDCQV,YBZULHASADTHDIUFNVOYFYJNVSS,JVGQLREQMHIOYYIKRR,171
155,71,-67,-105,3,0.20000002,-2.06010628,0,2011-04-30,2003-10-22 11:08:43.061,NZBOWADVIHWCYTEWBDLGORQHNEH,SIVFBBIHKCTUTPN,SQKQERIK,SNMNXXPIXOPTSIOTGSUMHWQXIG,160
156,72,173,-181,-185,-0.59999996,3.01418543,0,2009-12-28,2003-05-11 10:08:41.959,XVTEKCXLVKEJELHUXHCSTGZXCCSGGFPGYXOCZKM,USNV,YBQKNRPLKJZSJBJHWLRVOOCYEUEWWPQOOIW,PEAGFSSSHPZXJLYLK,78
157,3,-71,164,-29,-1.39999998,2.75758266,1,2004-03-11,2007-07-01 11:57:40.215,KWDBHCYTFXSUWRMQ,WPYRD,NPJWQNDCSHNUXIEFFDLWQKXGIDWOIVEFYASDYSRT,LUCJFTKKDRAIBTFWJIRRNW,97
158,206,28,-123,-116,1.50000000,4.29012394,0,2006-11-12,2001-02-13 06:05:23.941,SPVIKTKDLUYVUDONWEUAHR,RKYQHZQBPYCUUCUHTTRGLKBJGVQW,NMVBLMTU,MOVUEKDGBXIBOARD,\N
159,243,-85,81,-154,-1.20000005,1.75829053,0,2009-09-13,2002-09-04 20:50:40.719,RIPNCWNFHOBOPECGTBVVIIKDVBYMWG,MRFEDSOJGEJFLTYJIXDNSWGFGLIWWTXMYJJJJXD,QDDQRSTTUWVAPLJYZ,PFLGOJLRFQMNNSGBLVRFHNW,14
160,133,-42,\N,179,0.70000005,1.36979222,1,2008-12-03,2004-06-14 09:32:37.708,EZGHNFH,PLHEMQQPFOQT,LLKAFQLKCYPFXVF,JPGFRRQCIUWFXOCFVHTDOAYVXAPIR,104
161,244,-130,-57,94,1.50000000,-2.45584917,\N,2007-05-21,2003-03-10 01:27:31.909,MVSNYWQPAIERRLXTFTHVUPYVEQPUFOOAL,LUUJBZ,DGRICNLBWRNMCCORUBKOYR,BUGWMYGGYAFLDBGXYFYUXXMURJAGKCOUMVQTR,\N
162,\N,-47,132,-68,0.70000005,9.13940048,0,2012-10-30,2005-08-10 04:06:11.651,TYJXGPZNLDZDZEU,RMKCNIMEDTWRTUBXYMEQQQNIB,UQAK,LPBXSMRWDPHTONBHJLPEVUXSKVOCOQAENHMJRTQ,48
163,81,-49,16,-167,\N,-6.61370516,1,2012-08-11,2006-07-19 16:40:17.355,QNNRWFYSSGWNCSPRAIVSUCDBTKAKTMENHRC,CGYOZKMKCBNTSTOYVTCNLYXSYITMFLCJBIRTLWN,MD,JSXQLKDVIGLVXWQCL,-29
164,40,45,-135,-167,1.20000005,-5.05362368,1,\N,2005-10-26 09:08:46.110,OYHXUOPMMRNHQVQRDPJZZBMUKINLBVVZFUK,FZGWHQMPEKSXWXBEZNIVYBMFRWNKBHRD,WUEIGXNDEYNNMXEAPUHOONYYUBGXYNVAFURWQDK,XPPIYVXTQGMKSIXQVQTCTLAJ,-67
165,144,187,83,8,-0.50000000,-1.88488126,0,2004-07-10,2001-06-24 15:45:54.225,GVKMKYBQFEXLXYEHXHUDBCJGVBHFLOAPVH,NYZSXDVBMFFVPHCWEMHSQHXPARYSFQRNJSLUGM,FKZKKRRQHEODWSDSAMRHESURNEUBCLBLIS,CIJITRJEDHEEIXTHGMETKCNYTM,-8
166,191,82,-188,153,-0.80000001,3.04920673,1,2007-02-01,2005-05-22 04:41:03.556,NTOLKOFPOSJAXRJHRUECUY,HNUBXRRUYSBNCUYAMCYUITXVPGDN,EDVSNOVRBHIYMM,TYAICFKRFPICZLKWEDKLLIJSMWBY,\N
167,190,-99,-7,-192,\N,-9.73659039,\N,2009-03-30,2002-08-08 06:38:36.530,LBNKDEGMHREXPWCSEDBPDIAHFK,DHCTVCYDCCRJOMYFCCDZIICZXSFZTLJQTY,IWTRCJIJNVPYBZWPYCKEYO,NLXVXYWTJHBWIEHAMEHLECMQRQPBZ,169
168,63,-90,47,-119,0.20000002,-9.03304672,0,2002-12-04,2001-07-15 12:29:10.086,FWTJXZMXOHWQJWCKY,TJWHEGLCAERGQWKEDITVFEHHBHME,XOIMAP,OYIXQRNUXUYUUDSGHLYDS,-150
169,245,132,35,66,0.60000002,6.51325607,0,\N,2002-04-02 18:42:08.544,NQJDFZTTRUKTPWJCAFHXBPWPTHAOENZYU,WZITKHP,ZZHLVZQBOXOYGVVCPKOOSIVEGVTL,HBHMRHOFMRGJEFMPTDGOBLTTLINIRQ,95
170,86,103,90,200,-1.39999998,-4.15095043,1,2004-09-17,2006-07-09 06:40:52.948,BXAWEHJAJBBXFESOUQDDHCUSMXYENWUBLHYQEJ,PTBKWFDTOAMQPHXXTTXNIXOMVIGRUCW,EQWHJQHYLOUVWSREVLTOGAMO,OKZPWQNWFMLZQLPRMPSSSCVCMPLJO,8
171,69,-40,133,-137,1.10000002,2.43158817,0,2005-09-28,2000-11-18 15:20:51.623,NUUUJWBKQGDAEZJUECBNXVTGHUIXWKBBKRQMUO,XPOCABTCXJWPQMFYEXNWY,ZFGBYIUEBOXTTYKIVOOTQTBTAJTCXAATYD,\N,-180
172,24,\N,-146,190,0.80000001,\N,1,2010-09-13,2002-07-31 02:09:10.230,FTTMNFQKKK,COOMMQFXNEJBECKEIDMDEJDWY,SRBGHRSW,WKSIXMEHNRCANDTGRGBLAMQSXLOQQXHEKB,-58
173,28,56,-99,\N,-1.00000000,-6.48301792,1,2009-07-01,2001-09-13 10:24:21.266,KTRRGIHWDUCDTIHDXNQIFWFLVOFIQEJJGDHNSGVK,VUPUEJRVLBKNTI,IACDSWNCBZDFDSJBQHTNGECFLQHXVZVQVBCDDE,D,\N
174,145,-159,63,121,-1.20000005,5.35745382,0,2006-05-17,2005-06-27 05:00:53.039,VVAEFJZQBCVDSMQZNPWGSFH,CLKBEHFWCVQUWOVMW,BYGLIOKDKGYNVBXMYOPRIIQRKLQTPDORUXLSC,MFNLWCDFDIRRBITZRQARHFONTQLXTPPCSHS,-199
175,80,60,171,17,-1.29999995,-2.95695353,1,2001-07-28,2006-11-25 05:24:59.678,WCHQLJ,KUVDSMVWQJ,QTGLWVWVWPNTASOWTXOFVTWNPYWTKBSIKNJFETF,EDAIGWUAUDUWUSRL,-90
176,215,-194,-4,-110,1.20000005,-3.21601987,1,2013-06-16,2006-12-27 11:11:23.844,GWIMMVTVHHQOLGTLMJNXQUEWDZRTIVCEWFEQO,VPFVW,YBRDIFXHCDERFPDCDOMWBB,URHELUKXJSPVEKYAJHUSZCCWWVIPWFUVTH,-110
177,33,153,-140,178,0.60000002,-1.87679708,0,2001-11-12,2005-09-05 10:15:01.665,MR,NUJUVEHOMFPIMBBXIMC,KAFRRMDOGLESMPBIJNEMGHQQVBCABBI,USXFEQZQWDUDWOYFCFXRVUIGMS,\N
178,\N,85,60,110,1.50000000,-3.71030045,0,2010-03-11,2001-07-01 02:02:53.255,PUVEWETUMVJBOUDFGDSXNDQCPEYJPDTAD,CUCNFSVYFRLAK,HA,XXPUBUFADFJNEVVRCCUYNFLIHPQDJPREUVPEUUJC,-84
179,163,80,-79,35,\N,-4.89951229,0,2008-02-23,2002-06-20 21:37:01.913,BREFKRKQONMULMRUNXUBJFDPAC,ANSEOQMWTSSUNWNNDASUQQGZHVRDT,JXYQXBBJJAQVMYOOQLIK,WAJDQYCSYGNUOOWE,103
180,223,-169,153,-146,0.00000002,4.59226370,0,2008-10-27,2001-02-28 05:23:17.510,INNSUUNWGJCMI,FRBFQVGNGXYKPITODRNKGMAXCBGNOEDVTQCC,G,GC,-22
181,166,\N,98,146,-0.09999998,\N,0,2006-01-25,\N,MDUITIQILCLCOGKUWPHE,PAMUMHDWNPBTXNRMHCF,CNUKQWSIJJKCPNHKWNQVLBYQVGVRXSX,JTDKVVVXBKLNO,49
182,85,-174,-32,48,\N,7.85787344,0,2011-02-10,\N,RRIRRHXMV,TMBRAOTITCHJSRIIWDNYDWK,WXBAELDKPIPRILMJWBDHGTLHWOCSPLJTA,CSQHDGCGHOLKOKIUPHF,-168
183,76,-103,-103,-182,1.10000002,\N,1,\N,2004-08-29 11:41:31.387,SHLSVWBLXTVSXRTXRMKDKM,NNOMRJDDKUGQEKQAUQOCMBKBTNFPSTNNOU,JNXVPOKCOUHW,\N,-106
184,122,187,-22,-174,1.50000000,9.75623035,1,2007-09-18,2006-11-18 18:11:16.295,YNYYVLQNNCTBEMVNWDLIIGVVVGYMC,OULNGANUFEPKSMEXLYYKRRFRMRQFQTT,HNGJMLZDMCEWSRWSQMQMYQOCCBSMSKVAJSQKNVZ,ISUEFQYOHNSVBHEEYQPLLAZT,\N
185,102,-182,182,-191,1.20000005,7.14054823,1,2014-04-16,2004-01-29 08:22:12.359,UXUVVETRJLONPJ,FMVUCIJEPDNITHFR,ALWJWMGVGHTOZTEIHPHYDBSSMABF,\N,98
186,235,2,-47,-149,-1.10000002,-8.73996353,0,2007-07-15,2002-04-05 05:39:34.365,LBSPHBNEDIZQRRKMEHDLKHWKQNBPNQ,ILDIUWYGDGRWKCYGNIIEQAKUEMP,BNTRSWKAABXFBQKFMISTGPDGJNBSYQE,ICFPRXONDLLHIJZVFC,68
187,19,-80,-188,167,-1.10000002,-4.82974005,1,2001-11-25,\N,RHEUTWXCKOEPCVSLXQSWGEOILMRIJQWDCTVKAHGY,KTJMDZOGNBWGLIBGXCYUWTQGPSFQDGMV,ZATQWJPIEAUYAFJIHAIWUSPYNLTHTBO,\N,133
188,113,198,112,28,\N,4.84762430,1,2012-06-13,2002-04-01 17:33:44.918,ATIISWOQEGWQJXKOSCNCE,PGUCPOSPPNJBZEXC,XEWENTLEVDLVUWMNLVQMCQ,UVPCENTUKBLJCJUYMY,-195
189,18,104,-1,12,1.20000005,-6.86595821,1,2002-09-27,2005-12-10 22:54:29.438,GDVYUCGTXRVNHEINW,JNCTSCYMQPBBHEJBBCIPNWUWMJJD,SGLNDIRQQKNNKVIYJSKJS,PEXRLFDULFKVVESH,176
190,146,-41,-154,\N,-1.20000005,-8.47677517,1,2011-09-04,2006-06-05 03:46:21.110,LCDSSYAEYUGSVJVVBTNMUYWUWV,PHAUCMFDQRVBNEVVJWUMWFEUUY,XEUQFOPGRO,BKTXYSOKXHXTHNCHQUYCJHMCVPFQBHREDEUA,-108
191,121,-93,111,191,0.00000002,1.79112792,0,2013-09-16,2003-12-01 01:47:05.534,\N,XPODKXQAWLCHQVPAXTZSLZSHNTZWA,VNRWVWPPCPLAIJSMLHICRFSNXNURTDBROFQWEO,GBIOVDPGPYTMYLBSXIYOPQZSMI,13
192,54,127,73,112,\N,7.53405952,0,2012-07-03,2000-11-27 02:12:42.525,AFHFYRSNONRINAAEHKJCUBGSCYEN,QNJNNMHLWBD,YREOXBXRVKOCPIFIYYHH,\N,\N
193,60,12,-197,\N,0.70000005,7.93259144,\N,2011-04-10,2003-05-31 06:31:44.174,ZSQJTU,VCJVVSXITSVURBR,BVRKFSUZSO,\N,17
194,32,-36,-71,-95,\N,3.67087126,1,2005-07-26,2005-06-30 11:39:33.016,FUVPZYLKTNNHFVFMUAVQNLLQRXXWVPURJEYGW,KHSDZDNVUNHWENKRYEMVRXKP,FKLNOYVYUJKPLGYRKQ,UGALUHEUEYIADGJQLQKZ,\N
195,\N,19,13,88,1.30000007,1.32588148,1,2003-01-13,2006-03-11 20:45:27.030,MUSOLIPYQJUNFVHRVFYTYPKTI,CUDHLDVUKTBU,BQYIHCXPBWAOCJPRKGDYPNRRQBPLNRPLIAVQTY,XGAWZPQJZST,-60
196,\N,153,28,\N,\N,8.01823139,0,2001-07-08,2002-10-29 10:29:28.118,EXNPNOMGFYIVFOLO,IOHJEXNCVMWPGAEJT,BOHDLYZBKHVMRENKEOYRYXUS,YVFVEAPEFUQKCSJIRJE,-194
197,53,-61,-4,-134,-1.39999998,-1.00561380,0,2004-10-25,2003-04-03 10:46:38.882,RJBWMGPADJGODWPJEPGQDW,BI,AAFKYKUZLBBKWYKXDSNRENXEGXYYK,QIKKNA,-139
198,86,124,192,39,\N,-4.77236557,0,2011-12-12,2005-05-20 21:05:12.424,IEMGDAKMTFHUHPLSKGGQFLFUBMKZS,OCYATRMUOGQRIPC,DIOOQWUMRWQFVLIMWZGSCAURJWSHDEG,QBAGYXUUQYQUTZAWHCPIECBAOHLIDIGB,-49
199,127,-58,107,-139,-0.80000001,7.65465832,0,2012-12-07,2002-02-07 01:15:39.062,OEPOOHBLVIFQOKOSOVHBU,RWWHOWYDNYHPVKMR,MFEBZSJYXYFWSYWFOZSPFMMNJK,IOKKP,-38
200,\N,\N,-85,39,0.50000000,2.83630729,\N,2013-10-17,\N,TYRBPQDURAF,BBEEBUSWVWQMKRG,CYCNKBUVTXE,LTGCGCDYAMDRKHKLNZRUOARXQHPRJMW,103
201,\N,16,-69,-67,0.20000002,-8.24922657,1,2011-08-26,2003-08-16 21:33:57.963,ITHRNHGFNDPDIOOSFUWPUMFIUDVG,DUXIPRWULRDS,EE,AHGBINOLWJCRLGPWMOSMRXN,6
202,69,120,-72,85,1.30000007,5.23280382,0,2001-02-05,2003-07-10 20:22:26.854,GDRUVVDCI,KSXGCLKHLYQXYVCUYJUKRIDUFKDJTD,PDFLJPUOFEVVRAUECWJCEMWFLXVXBSMCGPB,THRGOIJLNHJXEJMHMTSCSOPKNXM,-74
203,\N,-178,93,-5,0.40000004,8.81752968,1,\N,2006-07-15 15:21:45.074,WRNPADWTTPOHUIODKKDXLWEBWQDBNVE,TO,OYLURUTENLRDRLRMWCGOA,TGIOOYPITGXWTBFUDMTSROMRCEPQHISDDVA,-41
204,182,-6,12,\N,0.10000002,-8.00552368,0,\N,2002-05-01 07:44:03.315,\N,NAXOVQWCXZYKHERB,EBJXIXNGMMRYZPJMSBFLWWUTSIWVRAGF,KXNMMVCEKXOQSBYVPUSKPSHIIGCUUYTRTYBVDVCL,170
205,242,-188,\N,33,-1.10000002,-7.19946575,1,\N,2001-03-18 18:10:12.171,IGSUPFTLCIRTU,JDIHBISFOKVQWFR,FVDWNYSLSWNXIUP,\N,-73
206,152,165,\N,-10,0.70000005,6.57795811,0,2011-11-08,2002-08-13 10:14:30.394,UIGJKVGYHBOSUPUXP,BYBZFCVHAIJXAYXVTYJSLXSLURGJJYTD,MFRLUZURRGCNYWWGFYNEQHNNRJJXEEGLQBYU,GKKBOVUH,134
207,39,8,165,157,-0.29999998,\N,0,2006-01-01,2006-05-26 02:36:38.516,XYCKUAJOCWQSINRTDWMOYRHQTNKH,PJXCXQEDPSIRCFGVOQJJN,SRSQNLMLCXWWVDGXRAHGXVKNI,ILMREBOPSOGQQXFVFBUTDLNDESLTZNPSPMZ,\N
208,\N,42,\N,-113,-0.69999999,7.16264009,0,2002-01-10,2003-08-05 07:39:38.078,FGVNPMRQPPCEQPJTLCIGQBUINHD,JPXPOISYIEZEYRMZCAQJSHIYEDFODTFQTRBTVP,NHGGNJJVGVXKDGHQYUYUDNHQCGTRSPVZCEOBRUVJ,Y,-53
209,139,\N,-173,108,1.10000002,-0.95410466,0,2008-05-19,2000-09-18 14:56:56.343,RLLMDOOOXETXBSYPDPFROMSZXLYVBX,MNYYRBSBICDBXQVUSGJBPNCNNMFLRU,XQSCHINMXFWOYLTBSTFWVOPN,CLMSMMNUADLXEEXLPBT,-130
210,10,-108,-137,-93,-0.09999998,7.64925385,0,2001-07-21,2005-10-12 23:00:56.492,BKWTZLVMNWMMWYMITANGGTMCLFKES,ZIPOQRUUTHKEQNCPYGL,RJOLJFQPPSYHXTSLRIWLEOSIWBEVW,WJUYBMKGWINLBRIXKGXBYCARWWKLJTRHCP,0
211,100,189,63,130,-0.50000000,5.90064430,1,2013-02-08,2004-04-13 20:17:05.181,NXRLBISXYMVDELPKIGXGPG,NMEMJSNYRTMCWWVXZNLX,PJFGLJLLGDD,VTF,-89
212,51,113,90,148,-1.10000002,-4.74919081,0,2001-12-12,2001-12-11 04:32:55.318,GGGVEIHCGUXSJUKVWR,BJWAZTS,OPGKLGNZXD,GWRCOMWICYBNLHWBLEYJKFWMKVFPLUCC,-44
213,201,86,139,-116,-0.50000000,3.80875111,1,2001-02-20,2002-03-11 16:43:18.794,OGKVVHNGOMFWRNIGNKV,XJNILEOAQXSQQABUQJKQGKVHGXYFILPZYFO,WPPTGDHTBSEIUCCBUYKCLFRUZM,OBSBCEPYIFLHFNKLENBMKRQDIFFJFBOGXEC,-161
